text,label,page,line_count,avg_font_size,max_font_size,has_bold,has_italic,block_index,relative_position,prev_font_size,prev_text_length,next_font_size,next_text_length,word_count,char_count,avg_word_length,y_position,x_position,width,height,is_top_quarter,is_left_aligned,font_size_ratio,is_large_font,font_emphasis_score,all_caps_ratio,digit_ratio,punct_ratio,has_colon,starts_with_number,title_pattern_score,heading_pattern_score,is_first_block,is_early_block,font_larger_than_prev,font_larger_than_next,content_word_ratio,semantic_density,position_font_interaction,pattern_position_interaction
May only be billed by a neonatologist,Paragraph,18.0,2.0,7.980000019073486,7.980000019073486,0,0,229.0,0.43289224952741023,7.980000019073486,29.0,7.980000019073486,108.0,7.0,37.0,4.428571428571429,145.95803833007812,410.40008544921875,83.47149658203125,18.085845947265625,1,0,0.8082175360050685,0,0.0,0.02702702702702703,0.0,0.0,0,0,2.0,0.0,0,0,0,0,0.42857142857142855,1.0,0.34987110726873477,1.1342155009451795
"99298 Subsequent intensive care, per day, for the evaluation and management of the recovering very low birth",Paragraph,18.0,4.0,7.980000019073486,7.980000019073486,0,0,230.0,0.43478260869565216,7.980000019073486,37.0,7.980000019073486,163.0,17.0,108.0,5.411764705882353,145.95809936523438,185.39999389648438,208.6861572265625,27.266021728515625,1,0,0.8082175360050685,0,0.0,0.009259259259259259,0.046296296296296294,0.018518518518518517,0,0,0.0,0.0,0,0,0,0,0.6470588235294118,1.0,0.3513989286978559,0.0
"99299 Subsequent intensive care, per day, for the evaluation and management of the recovering very low birth weight infant (present body weight of 1500-2500 grams)",Paragraph,18.0,5.0,7.980000019073486,7.980000019073486,0,0,231.0,0.43667296786389415,7.980000019073486,108.0,7.980000019073486,37.0,25.0,163.0,5.56,186.03811645507812,185.39999389648438,208.6861572265625,36.506072998046875,1,0,0.8082175360050685,0,0.0,0.006134969325153374,0.07975460122699386,0.03067484662576687,0,0,0.0,0.0,0,0,0,0,0.72,0.9444444444444444,0.352926750126977,0.0
May only be billed by a neonatologist,Paragraph,18.0,2.0,7.980000019073486,7.980000019073486,0,0,232.0,0.43856332703213613,7.980000019073486,163.0,10.020000457763672,889.0,7.0,37.0,4.428571428571429,186.03890991210938,410.40008544921875,83.47149658203125,18.085845947265625,1,0,0.8082175360050685,0,0.0,0.02702702702702703,0.0,0.0,0,0,2.0,0.0,0,0,0,0,0.42857142857142855,1.0,0.3544545715560981,1.1228733459357279
"These codes are used to report care subsequent to the day of admission provided by a neonatologist directing the continuing intensive care of the very low birthweight infant who no longer meets the definition of being critically ill. Low birthweight services are reported for neonates less than 2500 grams who do not meet the definition of critical care but continue to require intensive observation and frequent services and intervention only available in an intensive care setting. Services provided to these infants exceed those available in less intensive hospital areas of medical floors. These infants require intensive cardiac and respiratory monitoring, continuous and/or frequent vital signs monitoring, heat maintenance, enteral and/or parenteral nutritional adjustments, laboratory and oxygen monitoring and constant observation by the health care team under direct supervision.",Paragraph,18.0,13.0,10.020000457763672,10.020000457763672,0,0,233.0,0.44045368620037806,7.980000019073486,37.0,10.020000457763672,13.0,128.0,889.0,5.953125,235.3717803955078,179.99903869628906,326.8664093017578,149.1818084716797,0,0,1.014829581627453,0,0.0,0.0044994375703037125,0.0044994375703037125,0.01124859392575928,0,0,0.0,0.0,0,0,1,0,0.65625,0.7380952380952381,0.4469854300929992,0.0
RESTRICTIONS:,Paragraph,18.0,1.0,10.020000457763672,10.020000457763672,1,0,234.0,0.44234404536862004,10.020000457763672,889.0,10.020000457763672,114.0,1.0,13.0,13.0,390.8912353515625,179.99903869628906,80.61585998535156,11.18231201171875,0,0,1.014829581627453,0,2.0,0.9230769230769231,0.0,0.07692307692307693,1,0,0.0,1.0,0,0,0,0,1.0,1.0,0.4489038224968318,0.55765595463138
No individual procedures related to critical care may be billed in addition to procedure codes 99298-99299 except:,Paragraph,18.0,2.0,10.020000457763672,10.020000457763672,0,0,235.0,0.444234404536862,10.020000457763672,13.0,10.020000457763672,22.0,17.0,114.0,5.764705882352941,408.35107421875,179.99903869628906,331.78285217285156,22.702301025390625,0,0,1.014829581627453,0,0.0,0.008771929824561403,0.08771929824561403,0.017543859649122806,1,0,0.0,1.0,0,0,0,0,0.7058823529411765,1.0,0.45082221490066443,0.555765595463138
• Chest tube placement,Paragraph,18.0,2.0,10.020000457763672,10.020000457763672,0,0,236.0,0.44612476370510395,10.020000457763672,114.0,10.020000457763672,37.0,4.0,22.0,4.75,442.98919677734375,197.99896240234375,118.07562255859375,12.26446533203125,0,0,1.014829581627453,0,0.0,0.045454545454545456,0.0,0.045454545454545456,0,0,0.0,0.0,0,0,0,0,0.75,1.0,0.452740607304497,0.0
• Pericardiocentesis or thoracentesis,Paragraph,18.0,2.0,10.020000457763672,10.020000457763672,0,0,237.0,0.44801512287334594,10.020000457763672,22.0,10.020000457763672,19.0,4.0,37.0,8.5,467.1694641113281,197.99896240234375,176.34890747070312,12.26446533203125,0,0,1.014829581627453,0,0.0,0.02702702702702703,0.0,0.02702702702702703,0,0,0.0,0.0,0,0,0,0,0.5,1.0,0.4546589997083296,0.0
• Intracranial taps,Paragraph,18.0,2.0,10.020000457763672,10.020000457763672,0,0,238.0,0.4499054820415879,10.020000457763672,37.0,10.020000457763672,12.0,3.0,19.0,5.666666666666667,491.3497314453125,197.99896240234375,91.9794921875,12.26446533203125,0,0,1.014829581627453,0,0.0,0.05263157894736842,0.0,0.05263157894736842,0,0,0.0,0.0,0,0,0,0,0.6666666666666666,1.0,0.45657739211216225,0.0
LIMITATIONS:,Paragraph,18.0,1.0,10.020000457763672,10.020000457763672,1,0,239.0,0.45179584120982985,10.020000457763672,19.0,10.020000457763672,325.0,1.0,12.0,12.0,509.9317626953125,179.99903869628906,69.98966979980469,11.18231201171875,0,0,1.014829581627453,0,2.0,0.9166666666666666,0.0,0.08333333333333333,1,0,0.0,1.0,0,0,0,0,1.0,1.0,0.4584957845159949,0.5482041587901701
"• Once the patient is no longer considered by the attending physician to be critical, the Subsequent Hospital Care codes (99231-99233) should be billed. Only one unit can be billed per day per physician regardless of specialty. Medicaid pays the first claim received and denies subsequent claims (first in, first out policy).",Paragraph,18.0,7.0,10.020000457763672,10.020000457763672,0,0,240.0,0.45368620037807184,10.020000457763672,12.0,10.020000457763672,331.0,52.0,325.0,5.269230769230769,533.0499267578125,197.99896240234375,305.83306884765625,69.66400146484375,0,0,1.014829581627453,0,0.0,0.018461538461538463,0.03076923076923077,0.033846153846153845,0,0,0.0,0.0,0,0,0,0,0.6346153846153846,0.8787878787878788,0.4604141769198275,0.0
"• Global payments encompass all care and procedures that are included in the rate. Providers may not perform an EPSDT screen and refer to a partner or other physician to do procedures. All procedures that are included in the daily critical care rate, regardless of who performed them, are included in the global critical care code.",Paragraph,18.0,7.0,10.020000457763672,10.020000457763672,0,0,241.0,0.4555765595463138,10.020000457763672,325.0,8.490000128746033,18.0,56.0,331.0,4.928571428571429,614.7098999023438,197.9989471435547,311.53294372558594,69.6640625,0,0,1.014829581627453,0,0.0,0.02416918429003021,0.0,0.01812688821752266,0,0,0.0,0.0,0,0,0,1,0.5357142857142857,0.7666666666666667,0.4623325693236601,0.0
October 2005 28-19,Paragraph,18.0,2.0,8.490000128746033,9.000000238418579,0,0,242.0,0.45746691871455575,10.020000457763672,331.0,7.980000019073486,9.0,3.0,18.0,5.333333333333333,745.272216796875,108.0,421.0048828125,11.09210205078125,0,0,0.8598705474106647,0,0.0,0.05555555555555555,0.4444444444444444,0.05555555555555555,0,0,0.0,0.0,0,0,0,1,1.0,1.0,0.3933623298173551,0.0
Physician,Paragraph,19.0,1.0,7.980000019073486,7.980000019073486,0,0,243.0,0.45935727788279773,8.490000128746033,18.0,10.020000457763672,549.0,1.0,9.0,9.0,36.158103942871094,99.0,38.677459716796875,18.145732879638672,1,1,0.8082175360050685,0,0.0,0.1111111111111111,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1.0,1.0,0.37126060727643034,0.0
"• Consultant care rendered to children for which the provider is not the primary attending physician must be billed using consultation codes. Appropriate procedures may be billed in addition to consultations. If, after the consultation the provider assumes total responsibility for care, critical care may be billed using the appropriate critical care codes as per the setting. The medical record must clearly indicate that the provider is assuming total responsibility for care of the patient and is the primary attending physician for the patient.",Paragraph,19.0,10.0,10.020000457763672,10.020000457763672,0,0,244.0,0.4612476370510397,7.980000019073486,9.0,10.020000457763672,148.0,84.0,549.0,5.5476190476190474,71.82992553710938,189.00009155273438,308.7581481933594,104.16412353515625,1,0,1.014829581627453,0,0.0,0.007285974499089253,0.0,0.012750455373406194,0,0,0.0,0.0,0,0,1,0,0.6190476190476191,0.6538461538461539,0.46808774653515794,0.0
"• Pediatric, neonatal critical care codes and intensive (non-critical) low birth weight services codes are only reported once per day per recipient.",Paragraph,19.0,4.0,10.020000457763672,10.020000457763672,0,0,245.0,0.46313799621928164,10.020000457763672,549.0,12.0,37.0,22.0,148.0,5.7727272727272725,187.98995971679688,189.00009155273438,314.7460632324219,35.224365234375,1,0,1.014829581627453,0,0.0,0.006756756756756757,0.0,0.04054054054054054,0,0,0.0,0.0,0,0,0,0,0.7727272727272727,0.8823529411764706,0.4700061389389905,0.0
28.2.9 End-Stage Renal Disease (ESRD),H3,19.0,2.0,12.0,12.0,1,0,246.0,0.46502835538752363,10.020000457763672,148.0,10.020000457763672,752.0,5.0,37.0,6.6,241.61997985839844,171.0,264.0902404785156,13.391998291015625,0,0,1.215364712892178,1,4.0,0.21621621621621623,0.10810810810810811,0.13513513513513514,0,1,0.0,1.0,0,0,1,1,1.0,1.0,0.5651790536322794,0.5349716446124764
"Physician services rendered to each outpatient maintenance dialysis patient provided during a full month shall be billed on a monthly capitation basis using the appropriate procedure code by age as outlined in the CPT. Monthly maintenance dialysis payment (i.e., uninterrupted maintenance dialysis) is comprehensive and covers most of a physician’s services whether a patient dialyzes at home or in an approved ESRD outpatient facility. Dialysis procedures are allowed in addition to the monthly maintenance dialysis payment. In general, the Agency follows Medicare guidelines related to monthly capitation payments for physicians. Physician services included in the monthly capitation payment for ESRD related services include, but are not limited to:",Paragraph,19.0,11.0,10.020000457763672,10.020000457763672,0,0,247.0,0.4669187145557656,12.0,37.0,10.020000457763672,82.0,108.0,752.0,5.972222222222222,261.2918701171875,170.99996948242188,331.8405456542969,137.6617431640625,0,0,1.014829581627453,0,0.0,0.023936170212765957,0.0,0.017287234042553192,1,0,0.0,1.0,0,0,0,0,0.6666666666666666,0.7083333333333334,0.4738429237466558,0.5330812854442344
• Assessment and determination of the need for outpatient chronic dialysis therapy,Paragraph,19.0,3.0,10.020000457763672,10.020000457763672,0,0,248.0,0.46880907372400754,10.020000457763672,752.0,10.020000457763672,82.0,12.0,82.0,5.916666666666667,401.9495849609375,170.99996948242188,307.15032958984375,23.704315185546875,0,0,1.014829581627453,0,0.0,0.012195121951219513,0.0,0.012195121951219513,0,0,0.0,0.0,0,0,0,0,0.5833333333333334,1.0,0.4757613161504884,0.0
"• Assessment and determination of the type of dialysis access and dialyzing cycle,",Paragraph,19.0,3.0,10.020000457763672,10.020000457763672,0,0,249.0,0.4706994328922495,10.020000457763672,82.0,10.020000457763672,147.0,13.0,82.0,5.384615384615385,431.6498718261719,170.99996948242188,307.7024230957031,23.644195556640625,0,0,1.014829581627453,0,0.0,0.012195121951219513,0.0,0.024390243902439025,0,0,0.0,0.0,0,0,0,0,0.5384615384615384,1.0,0.477679708554321,0.0
"• Management of the dialysis visits including outpatient visits for evaluation and management, management during the dialysis, and telephone calls.",Paragraph,19.0,4.0,10.020000457763672,10.020000457763672,0,0,250.0,0.4725897920604915,10.020000457763672,82.0,10.020000457763672,146.0,20.0,147.0,6.4,461.2900390625,170.99998474121094,315.88783264160156,35.22430419921875,0,0,1.014829581627453,0,0.0,0.006802721088435374,0.0,0.027210884353741496,0,0,0.0,0.0,0,0,0,0,0.6,0.8333333333333334,0.47959810095815364,0.0
• Assessment and determination if a recipient meets preliminary criteria as a renal transplant candidate including discussions with family members,Paragraph,19.0,4.0,10.020000457763672,10.020000457763672,0,0,251.0,0.47448015122873344,10.020000457763672,147.0,10.020000457763672,418.0,20.0,146.0,6.35,502.4501647949219,170.99998474121094,329.30982971191406,35.224334716796875,0,0,1.014829581627453,0,0.0,0.00684931506849315,0.0,0.00684931506849315,0,0,0.0,0.0,0,0,0,0,0.65,1.0,0.4815164933619862,0.0
"• Assessment for a specified diet and nutritional supplementation for the control of chronic renal failure, including specifying quantity of total protein, sodium, potassium, amount of fluids, types of anemia and appropriate treatments, type of arthropathy or neuropathy and appropriate treatment or referral, estimated ideal dry weight, etc. Assessment for diabetic patient’s diet and caloric intake is included also.",Paragraph,19.0,8.0,10.020000457763672,10.020000457763672,0,0,252.0,0.4763705103969754,10.020000457763672,146.0,10.020000457763672,257.0,59.0,418.0,6.101694915254237,543.6102905273438,170.99998474121094,332.09388732910156,81.244140625,0,0,1.014829581627453,0,0.0,0.004784688995215311,0.0,0.028708133971291867,0,0,0.0,0.0,0,0,0,0,0.6949152542372882,0.926829268292683,0.48343488576581883,0.0
"• Prescribing the parameters of intradialytic management including anticoagulant, dialysis blood flow rates and temperature, duration and frequency of treatments, etc. The monthly capitation payment is limited to once per month, per recipient, per provider.",Paragraph,19.0,6.0,10.020000457763672,10.020000457763672,0,0,253.0,0.4782608695652174,10.020000457763672,418.0,9.000000238418579,18.0,35.0,257.0,6.371428571428571,630.790283203125,171.00096130371094,332.8152313232422,84.18402099609375,0,0,1.014829581627453,0,0.0,0.007782101167315175,0.0,0.0311284046692607,0,0,0.0,0.0,0,0,0,1,0.7142857142857143,0.92,0.48535327816965146,0.0
28-20 October 2005,Paragraph,19.0,2.0,9.000000238418579,9.000000238418579,0,0,254.0,0.48015122873345933,10.020000457763672,257.0,10.660000165303549,12.0,3.0,18.0,5.333333333333333,745.272216796875,99.0,242.7449951171875,11.09210205078125,0,1,0.9115235588162608,0,0.0,0.05555555555555555,0.4444444444444444,0.05555555555555555,0,0,0.0,0.0,0,0,0,0,1.0,1.0,0.4376691567851233,0.0
Physician 28,Paragraph,20.0,1.0,10.660000165303549,10.660000165303549,1,0,255.0,0.4820415879017013,9.000000238418579,18.0,10.020000457763672,188.0,2.0,12.0,5.5,36.50189971923828,458.760009765625,56.45831298828125,17.878318786621094,1,0,1.0796490033612265,0,2.0,0.08333333333333333,0.16666666666666666,0.0,0,0,0.0,0.0,0,0,1,1,0.5,1.0,0.5204357199567349,0.0
The following services are not covered by the monthly capitation payment (MCP) for the attending dialysis physicians and are reimbursed in accordance with usual and customary charge rules:,Paragraph,20.0,3.0,10.020000457763672,10.020000457763672,0,0,256.0,0.4839319470699433,10.660000165303549,12.0,10.020000457763672,22.0,28.0,188.0,5.75,72.17164611816406,180.000244140625,327.88043212890625,34.16223907470703,1,0,1.014829581627453,0,0.0,0.02127659574468085,0.0,0.015957446808510637,1,0,0.0,1.0,0,0,0,0,0.5714285714285714,1.0,0.49110845538114933,0.5160680529300568
• Declotting of shunts,Paragraph,20.0,2.0,10.020000457763672,10.020000457763672,0,0,257.0,0.48582230623818523,10.020000457763672,188.0,10.020000457763672,375.0,4.0,22.0,4.75,109.45010375976562,180.00025939941406,111.15394592285156,12.264480590820312,1,0,1.014829581627453,0,0.0,0.045454545454545456,0.0,0.045454545454545456,0,0,0.0,0.0,0,0,0,0,0.5,1.0,0.4930268477849819,0.0
"• Covered physician services furnished to hospital inpatients by a physician who elects not to receive the MCP for these service, For example, an attending physician who provides evaluation and management (E & M) services for a renal patient in an inpatient setting may bill appropriate CPT hemodialysis procedures in lieu of certain other E & M services for ipatient visits.",Paragraph,20.0,7.0,10.020000457763672,10.020000457763672,0,0,258.0,0.4877126654064272,10.020000457763672,22.0,10.020000457763672,1452.0,61.0,375.0,5.163934426229508,127.69052124023438,180.00025939941406,332.98423767089844,69.6641845703125,1,0,1.014829581627453,0,0.0,0.032,0.0,0.021333333333333333,0,0,0.0,0.0,0,0,0,0,0.5409836065573771,0.8787878787878788,0.49494524018881453,0.0
"• Nonrenal related physician services furnished by the physician providing renal care or by another physician. (These services may not be incidental to services furnished during a dialysis session or office visit necessitated by the renal condition.) For example, physician services rendered to hospitalized inpatient recipients who require dialysis but are not receiving dialysis on that day may use the appropriate procedure code as described in the CPT. Physician services are allowed for outpatient maintenance dialysis patients not performed as prescribed during a full month or interruptedly. An example of interrupted monthly outpatient dialysis maintenance is preceding and/or following the period of hospitalization. The CPT codes described by age for physicians rendering outpatient dialysis services that are interrupted during a full month should be billed on a per day basis. These codes should be billed for the days of the month in which the outpatient ESRD related services were performed. Single or repeated physician assessments are allowed for hemodialysis or dialysis procedures other than hemodialysis. These services are comprehensive and include assessment and management related to the patient’s renal dialysis. Please utilize the most descriptive and appropriate CPT dialysis procedure when billing for single or repeated physician evaluation(s). Dialysis training is a covered service when billed by an approved ESRD facility.",Paragraph,20.0,24.0,10.020000457763672,10.020000457763672,0,0,259.0,0.4896030245746692,10.020000457763672,375.0,10.020000457763672,66.0,211.0,1452.0,5.886255924170616,203.46987915039062,180.00022888183594,333.54701232910156,314.1029357910156,0,0,1.014829581627453,0,0.0,0.01928374655647383,0.0,0.013085399449035813,0,0,0.0,0.0,0,0,0,0,0.6113744075829384,0.6434108527131783,0.49686363259264715,0.0
"Refer to Chapter 35, Renal Dialysis Facility, for further details.",Paragraph,20.0,1.0,10.020000457763672,10.020000457763672,0,0,260.0,0.4914933837429111,10.020000457763672,1452.0,10.020000457763672,20.0,10.0,66.0,5.7,523.9105224609375,107.99948120117188,348.8071594238281,22.75238037109375,0,0,1.014829581627453,0,0.0,0.07575757575757576,0.030303030303030304,0.045454545454545456,0,0,0.0,0.0,0,0,0,0,0.7,1.0,0.4987820249964797,0.0
Parenteral Nutrition,Paragraph,20.0,1.0,10.020000457763672,10.020000457763672,1,0,261.0,0.4933837429111531,10.020000457763672,66.0,10.020000457763672,469.0,2.0,20.0,9.5,558.950439453125,179.9991912841797,96.18394470214844,11.18231201171875,0,0,1.014829581627453,0,2.0,0.1,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1.0,1.0,0.5007004174003123,0.0
"The Alabama Medicaid Agency may reimburse for total parenteral nutritional (TPN) solutions through the pharmacy program if the recipient meets certain requirements as listed below. TPN solutions include those used for hyperalimentation, intradialytic parenteral nutrition (IDPN), and intraperitoneal nutrition (IPN). Requirements must be met and clearly documented in the medical record for coverage of all TPN. All services rendered are subject to post payment review.",Paragraph,20.0,7.0,10.020000457763672,10.020000457763672,0,0,262.0,0.4952741020793951,10.020000457763672,20.0,7.980000019073486,27.0,65.0,469.0,6.230769230769231,576.4102783203125,179.9991912841797,324.55372619628906,91.64190673828125,0,0,1.014829581627453,0,0.0,0.046908315565031986,0.0,0.0255863539445629,0,0,0.0,0.0,0,0,0,1,0.6923076923076923,0.9111111111111111,0.502618809804145,0.0
Added: Parenteral Nutrition,Paragraph,20.0,3.0,7.980000019073486,7.980000019073486,0,0,263.0,0.497164461247637,10.020000457763672,469.0,8.490000128746033,18.0,3.0,27.0,8.333333333333334,579.93798828125,524.280029296875,39.10833740234375,27.26568603515625,0,0,0.8082175360050685,0,0.0,0.1111111111111111,0.0,0.037037037037037035,1,0,2.0,0.0,0,0,0,0,1.0,1.0,0.4018170358588526,1.005671077504726
October 2005 28-21,Paragraph,20.0,2.0,8.490000128746033,9.000000238418579,0,0,264.0,0.499054820415879,7.980000019073486,27.0,7.980000019073486,9.0,3.0,18.0,5.333333333333333,745.272216796875,108.0,421.0048828125,11.09210205078125,0,0,0.8598705474106647,0,0.0,0.05555555555555555,0.4444444444444444,0.05555555555555555,0,0,0.0,0.0,0,0,1,1,1.0,1.0,0.4291225416189329,0.0
Physician,Paragraph,21.0,1.0,7.980000019073486,7.980000019073486,0,0,265.0,0.500945179584121,8.490000128746033,18.0,10.020000457763672,30.0,1.0,9.0,9.0,36.158103942871094,99.0,38.677459716796875,18.145732879638672,1,1,0.8082175360050685,0,0.0,0.1111111111111111,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1.0,1.0,0.4048726787170948,0.0
Statement of Medical Necessity,Paragraph,21.0,1.0,10.020000457763672,10.020000457763672,1,0,266.0,0.502835538752363,7.980000019073486,9.0,10.020000457763672,644.0,4.0,30.0,6.75,84.23170471191406,171.00018310546875,152.21481323242188,11.182319641113281,1,0,1.014829581627453,0,2.0,0.1,0.0,0.0,0,0,2.0,0.0,0,0,1,0,0.75,1.0,0.5102923794194755,0.994328922495274
The ordering physician will be responsible for writing a statement of medical necessity. This statement shall certify that the patient cannot be maintained on oral or enteral feedings and that due to severe pathology of the alimentary tract either hyperalimentation or IDPN/IPN must be given for 100% of nutritional needs. The original signed statement of medical necessity must be kept in the patient’s medical record. This certification statement must be written or stamped on the prescription or reproduced on a form accompanying the prescription. The statement must be signed and dated by the certifying physician at the time of each order.,Paragraph,21.0,9.0,10.020000457763672,10.020000457763672,0,0,267.0,0.504725897920605,10.020000457763672,30.0,7.980000019073486,70.0,101.0,644.0,5.3861386138613865,101.69154357910156,171.0001678466797,334.5896453857422,103.16212463378906,1,0,1.014829581627453,0,0.0,0.018633540372670808,0.004658385093167702,0.012422360248447204,0,0,0.0,0.0,0,0,0,1,0.5643564356435643,0.8070175438596491,0.5122107718233081,0.0
Added: Statement of Medical Necessity Added: Hyperalimentation section,Paragraph,21.0,5.0,7.980000019073486,7.980000019073486,0,0,268.0,0.5066162570888468,10.020000457763672,644.0,10.020000457763672,17.0,8.0,70.0,7.875,105.7580795288086,34.19990539550781,75.11424255371094,146.8456802368164,1,1,0.8082175360050685,0,0.0,0.08571428571428572,0.0,0.02857142857142857,1,0,2.0,0.0,0,0,0,0,0.875,0.8571428571428571,0.4094561430044581,0.9867674858223063
Hyperalimentation,Paragraph,21.0,1.0,10.020000457763672,10.020000457763672,1,0,269.0,0.5085066162570888,7.980000019073486,70.0,10.020000457763672,177.0,1.0,17.0,17.0,217.2514190673828,171.0001983642578,90.08183288574219,11.182327270507812,0,0,1.014829581627453,0,2.0,0.058823529411764705,0.0,0.0,0,0,0.0,0.0,0,0,1,0,1.0,1.0,0.5160475566309732,0.0
Medicaid covers hyperalimentation for recipients who meet certain requirements of medical necessity and documentation in the medical record is sufficient based on the following:,Paragraph,21.0,3.0,10.020000457763672,10.020000457763672,0,0,270.0,0.5103969754253308,10.020000457763672,17.0,10.020000457763672,321.0,24.0,177.0,6.416666666666667,234.65113830566406,171.0001983642578,306.22706604003906,45.68226623535156,0,0,1.014829581627453,0,0.0,0.005649717514124294,0.0,0.005649717514124294,1,0,0.0,1.0,0,0,0,0,0.625,0.9333333333333333,0.5179659490348059,0.4896030245746692
• Documentation in the medical record must validate the patient suffers from a permanently impaired gastrointestinal tract and that there is insufficient absorption of nutrients to maintain adequate strength and weight. The following are considered conditions which could cause insufficient absorption: 1. Crohn’s disease,Paragraph,21.0,6.0,10.020000457763672,10.020000457763672,0,0,271.0,0.5122873345935728,10.020000457763672,177.0,10.020000457763672,77.0,44.0,321.0,6.318181818181818,283.3293762207031,171.0001678466797,323.2050018310547,86.22409057617188,0,0,1.014829581627453,0,0.0,0.009345794392523364,0.003115264797507788,0.01557632398753894,1,0,0.0,0.0,0,0,0,0,0.6136363636363636,0.9629629629629629,0.5198843414386385,0.0
2. Obstruction secondary to stricture or neoplasm of the esophagus or stomach,Paragraph,21.0,2.0,10.020000457763672,10.020000457763672,0,0,272.0,0.5141776937618148,10.020000457763672,321.0,10.020000457763672,107.0,12.0,77.0,5.5,373.7908935546875,193.31971740722656,307.88035583496094,22.70233154296875,0,0,1.014829581627453,0,0.0,0.012987012987012988,0.012987012987012988,0.012987012987012988,0,1,0.0,0.0,0,0,0,0,0.5,1.0,0.5218027338424712,0.0
"3. Loss of ability to swallow due to central nervous system disorder, where the risk of aspiration is great",Paragraph,21.0,2.0,10.020000457763672,10.020000457763672,0,0,273.0,0.5160680529300568,10.020000457763672,77.0,10.020000457763672,66.0,19.0,107.0,4.684210526315789,400.790771484375,193.5000762939453,308.1790008544922,22.70233154296875,0,0,1.014829581627453,0,0.0,0.009345794392523364,0.009345794392523364,0.018691588785046728,0,1,0.0,0.0,0,0,0,0,0.5789473684210527,1.0,0.5237211262463038,0.0
4. Short bowel syndrome secondary to massive small bowel resection,Paragraph,21.0,2.0,10.020000457763672,10.020000457763672,0,0,274.0,0.5179584120982986,10.020000457763672,107.0,10.020000457763672,126.0,10.0,66.0,5.7,427.7906494140625,193.31973266601562,275.0108947753906,22.70233154296875,0,0,1.014829581627453,0,0.0,0.015151515151515152,0.015151515151515152,0.015151515151515152,0,1,0.0,0.0,0,0,0,0,0.8,0.875,0.5256395186501364,0.0
"5. Malabsorption due to enterocolic, enterovesical or enterocutaneous fistulas (TPN temporary until the repair of the fistula)",Paragraph,21.0,2.0,10.020000457763672,10.020000457763672,0,0,275.0,0.5198487712665406,10.020000457763672,66.0,10.020000457763672,41.0,17.0,126.0,6.470588235294118,454.79052734375,193.31973266601562,311.2608947753906,22.70233154296875,0,0,1.014829581627453,0,0.0,0.031746031746031744,0.007936507936507936,0.031746031746031744,0,1,0.0,0.0,0,0,0,0,0.5882352941176471,1.0,0.527557911053969,0.0
6. Motility disorder (pseudo-obstruction),Paragraph,21.0,1.0,10.020000457763672,10.020000457763672,0,0,276.0,0.5217391304347826,10.020000457763672,126.0,10.020000457763672,86.0,4.0,41.0,9.5,481.85052490234375,193.31973266601562,185.57241821289062,11.182342529296875,0,0,1.014829581627453,0,0.0,0.024390243902439025,0.024390243902439025,0.0975609756097561,0,1,0.0,0.0,0,0,0,0,0.75,1.0,0.5294763034578016,0.0
7. Prolonged paralytic ileus following a major surgical procedure or multiple injuries,Paragraph,21.0,2.0,10.020000457763672,10.020000457763672,0,0,277.0,0.5236294896030246,10.020000457763672,41.0,10.020000457763672,156.0,12.0,86.0,6.25,497.27032470703125,193.3197479248047,304.41249084472656,22.7022705078125,0,0,1.014829581627453,0,0.0,0.011627906976744186,0.011627906976744186,0.011627906976744186,0,1,0.0,0.0,0,0,0,0,0.75,1.0,0.5313946958616342,0.0
"8. Newborn infants with catastrophic gastrointestinal anomalies such as tracheoesophageal fistulas, gastroschisis, omphalocele or massive intestinal atresia",Paragraph,21.0,3.0,10.020000457763672,10.020000457763672,0,0,278.0,0.5255198487712666,10.020000457763672,86.0,10.020000457763672,186.0,17.0,156.0,8.235294117647058,524.2701416015625,193.3197479248047,312.87290954589844,34.22235107421875,0,0,1.014829581627453,0,0.0,0.00641025641025641,0.00641025641025641,0.019230769230769232,0,1,0.0,0.0,0,0,0,0,0.7058823529411765,1.0,0.5333130882654669,0.0
"9. Infants and young children who fail to thrive due to systemic disease or secondary to insufficiency associated with short bowel syndrome, malabsorption or chronic idiopathic diarrhea.",Paragraph,21.0,3.0,10.020000457763672,10.020000457763672,0,0,279.0,0.5274102079395085,10.020000457763672,156.0,10.020000457763672,277.0,27.0,186.0,5.925925925925926,562.7900390625,170.99917602539062,313.4553527832031,47.72222900390625,0,0,1.014829581627453,0,0.0,0.005376344086021506,0.005376344086021506,0.016129032258064516,0,1,0.0,0.0,0,0,0,0,0.6666666666666666,1.0,0.5352314806692995,0.0
"• Medical record documentation must include supporting evidence that the patient cannot be maintained on oral or enteral feedings and that due to severe pathology of the alimentary tract, hyperalimentation must be given in order to meet 100% of the patient’s nutritional needs.",Paragraph,21.0,5.0,10.020000457763672,10.020000457763672,0,0,280.0,0.5293005671077504,10.020000457763672,186.0,9.000000238418579,18.0,43.0,277.0,5.465116279069767,613.4481811523438,170.99917602539062,335.3753356933594,46.68414306640625,0,0,1.014829581627453,0,0.0,0.0036101083032490976,0.010830324909747292,0.018050541516245487,0,0,0.0,0.0,0,0,0,1,0.627906976744186,0.9629629629629629,0.537149873073132,0.0
